Date,MinTemp,MaxTemp,Rainfall,RainToday,Evaporation,Sunshine,AvgHumidity,AvgPressure,AvgCloud
2/8/2019,7.4,20.2,0,No,3.8,9.6,51.5,1026.4,1
2/9/2019,6.7,18.3,0,No,1.2,9.6,62.5,1025.3,1
2/10/2019,6.7,20.4,0,No,2.4,9.9,52,1018.95,0.5
2/11/2019,8.2,18,0,No,3.6,9.6,47.5,1014.1,1
2/12/2019,8.2,18.1,0,No,4,9.9,47.5,1012.2,1
2/13/2019,8.3,19.5,0,No,3,9.2,47,1013.15,1.5
2/14/2019,7.9,18.7,0,No,3.8,9.7,58.5,1014.4,1
2/15/2019,6.6,21.3,0,No,2.6,9.4,35.5,1003.6,0.5
2/16/2019,8.8,17.3,0.2,No,5.8,9.8,42,1005.45,1.5
2/17/2019,9,18.5,0,No,4,9.9,45,1016.7,0.5
2/18/2019,6.4,18.5,0.2,No,3.4,9.5,48.5,1018.35,0.5
2/19/2019,6.5,16.3,0,No,3.6,9.6,50.5,1027.35,2
2/20/2019,6.6,17.9,0,Yes,3.2,5.1,63,1030.5,6
2/21/2019,9.2,15.6,1.6,Yes,0.4,0,81,1023.55,7.5
2/22/2019,11.4,18.5,1.8,No,1.2,3.9,69,1012.2,5
2/23/2019,9.5,19.9,0,No,2,9.4,44.5,1010.6,2
2/24/2019,8.6,15.9,0,No,4,7.9,41,1011.15,3
2/25/2019,8.5,14.9,0,No,4.6,3.2,53.5,1021.3,6
2/26/2019,9.8,15.3,0.2,No,4,1.1,63,1025.3,7
2/27/2019,8.9,18.3,0,No,2,7.5,66.5,1025.1,7
2/28/2019,8.7,19,0,No,1.4,9.6,70,1023.45,2
3/1/2019,8.9,18.9,0,No,3.2,6.7,72,1023.55,4
3/2/2019,8.5,19.8,0,No,0.6,2.4,65.5,1020.85,6
3/3/2019,9.6,18.8,0,Yes,2.8,2.6,70.5,1021.45,7
3/4/2019,11.3,18.7,8.2,Yes,2,4.2,66,1022.65,5.5
3/5/2019,9.4,21,4.2,No,1.8,10.2,51.5,1023.05,1
3/6/2019,8.8,18.5,0,No,3.2,6.7,51.5,1019.7,6.5
3/7/2019,11.8,23.3,0,No,4,5.1,38,1015.6,4
3/8/2019,13,24,0,No,6.2,10.2,37.5,1016.25,3.5
3/9/2019,13.9,25,0,No,6.6,10.1,30.5,1010.75,0.5
3/10/2019,15.9,18.2,0,No,8.4,10,32,1007.95,1
3/11/2019,7.2,16.1,0,No,6.4,10,40.5,1025.7,1
3/12/2019,5.5,17.6,0,No,3.8,9.5,52.5,1033.15,1
3/13/2019,6.4,17.2,0,No,2.6,10.1,63.5,1032.4,3.5
3/14/2019,7.9,20.6,0,No,1.6,10.2,57.5,1031.05,0.5
3/15/2019,6.5,22.4,0,No,2.6,10.1,53.5,1029.4,1
3/16/2019,9.6,20.4,0,No,4.6,6.8,44.5,1028.55,3.5
3/17/2019,9.1,18.1,0,No,2.6,4,70,1030.85,5
3/18/2019,8.9,19.2,0,No,1.8,6.8,78,1027.3,5.5
3/19/2019,9.9,23.2,0,No,3,3.5,36.5,1020,3.5
3/20/2019,8.1,14.4,0,Yes,3.4,4.5,53.5,1025.25,6
3/21/2019,6.3,15.4,21.4,Yes,5.6,3.9,81,1029.1,7
3/22/2019,7.9,17,19.4,No,3.6,10.1,61.5,1032.6,2
3/23/2019,6.4,19.3,0.2,No,2.8,10.3,56.5,1033.75,1.5
3/24/2019,7.9,19,0,No,3.4,9.3,67,1029.05,1
3/25/2019,8.7,16.8,0,Yes,1.2,0.3,78,1021.4,7
3/26/2019,10.3,17.5,28.6,Yes,4.8,2.2,82,1007.25,7.5
3/27/2019,11,15.7,21.8,Yes,4.8,0,92,1003.4,8
3/28/2019,12.8,17.7,38.4,Yes,4.4,3,74.5,1015.95,7
3/29/2019,9.5,17.1,8.2,Yes,4.6,5,61,1024.6,6.5
3/30/2019,9.4,18.1,10.8,Yes,2,7.1,75.5,1028.1,5
3/31/2019,11.2,19.6,10.2,Yes,2.4,10.1,74.5,1030.4,4.5
4/1/2019,9.9,19.3,3.2,Yes,3.2,2.9,88.5,1030.45,6
4/2/2019,11.1,19.4,3.8,No,0.2,7.3,76,1028.05,3
4/3/2019,10.5,19.3,0,Yes,3.2,8.9,71,1024.05,1
4/4/2019,11.6,15.6,12.6,Yes,4.6,0,90,1023.5,7.5
4/5/2019,13.4,19.8,13.2,Yes,3.2,5.3,67,1024.6,6
4/6/2019,12.3,19.7,15.2,Yes,6.6,8.8,66,1026.35,3
4/7/2019,9.4,18,2,Yes,3.8,5.4,75,1025.35,5.5
4/8/2019,12,16.1,3.2,Yes,3.8,2.7,86.5,1022.8,7.5
4/9/2019,11.7,20.8,3,No,1,9.5,61,1019.15,1
4/10/2019,10.7,23.6,0,No,3.2,8.7,64,1013.9,5.5
4/11/2019,14.1,18.4,0.2,Yes,5.2,1.5,62.5,1008.5,6
4/12/2019,8.9,16.7,5,No,4.2,7.7,48.5,1012.8,5.5
4/13/2019,9.8,17.6,0.2,Yes,3,8.3,52.5,1015.5,4.5
4/14/2019,8.8,18.2,4.4,Yes,3.6,8.7,64.5,1021.75,2.5
4/15/2019,10.3,19.1,11,Yes,3.2,2.3,82.5,1029.1,7
4/16/2019,11.2,19,18.4,No,3.6,6.9,77.5,1030.1,4.5
4/17/2019,10.9,19.5,1,No,2.4,10.5,76.5,1026.85,1.5
4/18/2019,12.2,23.1,0,Yes,5,10.3,56,1016.1,2.5
4/19/2019,14,24.4,5,No,6.8,8.3,56,1008.55,5
4/20/2019,12.1,25.8,0.2,No,5.2,10.9,34,1015.2,1
4/21/2019,13.9,18.4,0.2,No,6.8,1.8,59.5,1024.9,5.5
4/22/2019,12.9,17.6,0.8,No,2.4,3.8,76,1025.2,5.5
4/23/2019,12.9,22.6,0.4,No,2.8,9.5,67.5,1018.3,0.5
4/24/2019,13.1,20.1,0,No,3.8,10.1,61.5,1016.85,3
4/25/2019,12.2,20.5,0,No,7,10.8,32,1017.85,2
4/26/2019,9.2,22.2,0,No,5.4,9.7,41.5,1020.4,7
4/27/2019,9.1,20.3,0,No,4.2,11,45.5,1024.1,1
4/28/2019,10.9,20.9,1,No,3.6,8,60,1028.9,4
4/29/2019,12.3,20.2,0.2,No,4.8,10.6,53,1030.5,2.5
4/30/2019,10.9,21.2,0,No,4,10.9,55.5,1028.2,0
5/1/2019,11.7,22.2,0,No,5.4,10.7,66,1019.65,1.5
5/2/2019,17.4,24.6,0,Yes,6.2,1.2,62.5,1010.85,7
5/3/2019,14.3,21.7,2,No,3,8.3,55,1016.9,5
5/4/2019,13,22.8,0.2,No,5,11.1,49,1020.2,3
5/5/2019,11.6,25.4,0.2,No,5.4,11.2,52,1019.05,0
5/6/2019,16.5,32.9,0,No,8,10.6,23,1012.9,1
5/7/2019,16.6,33.5,0,No,8,6.8,29,1010.45,4.5
5/8/2019,15.6,22.1,0,No,12,11.3,23.5,1018.1,1
5/9/2019,10.4,24.9,0,No,7.2,11.1,45,1019.65,0.5
5/10/2019,12.8,21.1,0,No,5.8,6.3,60.5,1020.35,5.5
5/11/2019,16.4,21.9,0,No,3,8.5,70.5,1017.85,4
5/12/2019,14,33.8,0,No,4.4,10.6,44,1014.45,1
5/13/2019,17.3,26,0,No,8.8,8.3,65.5,1015.8,4.5
5/14/2019,19.7,27.9,0,Yes,8,7.7,37,1008.05,4
5/15/2019,15.1,21.1,5.4,No,4.6,3.7,67,1018.35,4.5
5/16/2019,14.4,21.2,0,No,4.8,8.5,55,1021.7,1
5/17/2019,14,22.8,0.2,No,4.8,7.9,55.5,1017.5,6
5/18/2019,14.4,26.8,0,No,5.4,11.1,61,1015.5,1
5/19/2019,17,24.7,0,No,7.8,11.2,63.5,1015.45,0.5
5/20/2019,17.9,26.2,0,Yes,8.8,5,64.5,1006.65,7.5
5/21/2019,13.2,17.6,9.4,Yes,5.8,3,45.5,1008.5,6.5
5/22/2019,10.6,16,70.8,No,4.8,0.1,65.5,1012.55,7.5
5/23/2019,9,23.4,0.2,No,4,11.7,52,1017.1,4
5/24/2019,12.2,20.8,0,No,4,8.8,60,1024.75,5
5/25/2019,12.9,20.4,0,No,7.6,6.2,56,1028.6,4
5/26/2019,12.4,23.9,0,No,2.6,12,53,1025.05,1
5/27/2019,15.8,20.8,0,No,10.6,4,66.5,1029.25,7.5
5/28/2019,15,18.7,0.4,No,2.6,0,49.5,1031.6,7.5
5/29/2019,15,21.3,0,No,5,9.2,54,1024.55,4
5/30/2019,14.5,28,0,No,6,10.7,60,1016.95,2.5
5/31/2019,18.6,26.4,0,No,5.8,7.1,74,1017.5,5.5
6/1/2019,18.5,29.9,0.2,No,6,8.4,70,1014.45,3.5
6/2/2019,18.5,32.5,0,No,5,11.2,59.5,1009.05,2.5
6/3/2019,19.4,31.6,0,No,6.6,8.9,43,1005.25,6
6/4/2019,15.9,28.9,0,No,7.8,10.4,27,1010.25,1.5
6/5/2019,16.6,24.6,0,No,7.2,11.4,49,1016.5,1.5
6/6/2019,15.5,30.8,0,No,5.8,12.6,46.5,1013.6,2.5
6/7/2019,13.7,23.5,2.4,No,15,12.9,24.5,1017.9,1
6/8/2019,13.8,21.5,0.2,No,7.8,6.8,54.5,1024.55,3.5
6/9/2019,16.1,21.8,0,No,6.6,8.8,62,1021.7,4.5
6/10/2019,17.7,23.5,0,Yes,6,3.8,71,1014.85,7
6/11/2019,15.5,23.2,2,No,5.6,9.5,60.5,1014.35,6
6/12/2019,16.5,22.1,0,No,6.2,11.9,55,1019.45,4.5
6/13/2019,14.4,23.1,0,No,6.4,12.3,60.5,1020.65,1
6/14/2019,16.5,26.2,0,No,6.8,10.9,56.5,1018.2,3.5
6/15/2019,18.7,23.6,0,No,8,3.2,67,1017.5,7
6/16/2019,16.6,23.2,0,No,4.2,5.1,58.5,1019.85,7
6/17/2019,16.4,22.2,0,No,4.6,6.1,58.5,1017.85,3.5
6/18/2019,18.5,23.5,0,No,6.8,6.6,66,1017.45,7
6/19/2019,17.7,32.2,0,No,4.8,11.2,54,1009.25,5
6/20/2019,18.9,24.1,0,Yes,12.8,2.3,55,1009.95,8
6/21/2019,18.1,28.5,5.6,No,5,7.3,57,1003.55,5
6/22/2019,15.2,25.5,0.4,No,7,12.6,43,1012.8,2.5
6/23/2019,18.6,26.7,0,No,8,11.7,52.5,1016.55,2
6/24/2019,18.1,24.9,0,No,8,10.1,62,1020.2,6
6/25/2019,18.8,31.1,0,No,6.8,10.6,56.5,1011.5,6.5
6/26/2019,22.1,33.9,0,No,8.4,11,41,1006,2
6/27/2019,19.1,26.3,0,No,10,9.3,55,1013.7,5.5
6/28/2019,19.6,30.1,0,No,6,10.6,58,1009.45,3
6/29/2019,21.1,30.2,0,Yes,7.2,6.4,73.5,1011.2,6
6/30/2019,21.8,24.7,5,No,6.6,5.6,60.5,1014.7,6
7/1/2019,19.3,23.3,0,No,7.4,7.3,62,1018.15,6.5
7/2/2019,19.1,26.8,0,Yes,8,8.4,63.5,1012.7,3
7/3/2019,19.6,26.8,3.2,Yes,9.8,8,64,1009.45,6.5
7/4/2019,19,28.9,8.2,No,8.6,10.7,63.5,1010.35,4
7/5/2019,21.6,29.3,1,Yes,8.4,7.6,61.5,1011.3,5.5
7/6/2019,20,26.9,23.8,Yes,8,0,77,1010.95,7
7/7/2019,19.6,27.2,6.2,Yes,11,6.9,61.5,1006.95,6
7/8/2019,20.5,26.7,1.8,Yes,5.6,6.6,65.5,1005.9,6.5
7/9/2019,18.7,27.2,5.4,Yes,7.8,8.9,74.5,1004.95,3
7/10/2019,18.9,32,15.8,No,8.6,7.5,61.5,1006.55,6.5
7/11/2019,21.1,23.8,0.4,No,7.4,2.1,70.5,1014.65,6.5
7/12/2019,20.4,25.3,0,Yes,5,2.6,71,1013.1,6.5
7/13/2019,20.7,22,9.8,Yes,3.4,0.7,88.5,1007.15,7
7/14/2019,16.7,24.1,0,No,8.4,9.7,53.5,1017.75,4.5
7/15/2019,15.3,24.4,0,No,8,10.8,58.5,1012.55,3
7/16/2019,17.8,25.9,0,No,8,13,51,1011.5,1
7/17/2019,20,25,0,No,11.4,8.7,63.5,1003.75,5
7/18/2019,19.2,23.8,0,No,7.6,5.8,56,1007.05,4.5
7/19/2019,18.3,25.3,0,No,6.8,5.6,75,1007.9,7
7/20/2019,18.2,24.1,0,No,6.6,10.8,48.5,1012.7,1
7/21/2019,18,23.1,0,No,8.4,9.5,50.5,1017.55,3
7/22/2019,16.8,25.7,0,No,7,12.6,63,1017.3,1
7/23/2019,20.5,26.4,0,No,9.2,8.8,66,1015.85,4
7/24/2019,20.7,26.1,0,Yes,8.2,4.6,82.5,1014.1,7.5
7/25/2019,21,24.3,1.6,No,5,3.3,76.5,1013.8,7
7/26/2019,19.8,26.8,0,Yes,5.8,5.3,74,1008.6,7
7/27/2019,19.9,30.4,28.6,No,4,8.9,66.5,1009.55,4.5
7/28/2019,18.8,21.7,0,No,10.6,0,51.5,1020.8,7
7/29/2019,18.9,24.2,0,No,4,2,68,1017.55,7
7/30/2019,17.7,27.3,0,No,5.4,12.6,64,1006.9,1
7/31/2019,19.4,28.1,0,No,8,12.7,54.5,1005.7,0
8/1/2019,19.3,25.2,0,No,9.6,8,60.5,1015,3.5
8/2/2019,21.4,28.4,0,No,6.8,11,68.5,1012.95,2
8/3/2019,21.2,28.5,0,No,9.2,3.6,77,1018.25,7
8/4/2019,22,28.8,0,No,4,12,73,1018.85,2
8/5/2019,22.4,30.4,0,No,10.2,8.9,67.5,1014.35,4
8/6/2019,20.5,26.3,0.2,No,10,3.4,74,1019.05,7
8/7/2019,21.3,28.2,0.2,No,4,11.8,72,1020.3,4
8/8/2019,22.8,29.3,0,No,6.6,12.4,57,1019.45,2
8/9/2019,21.2,28,0,No,9.2,13,55,1013.9,1
8/10/2019,21.8,29.9,0,No,13.6,8.7,68,1009.2,1.5
8/11/2019,22,28.7,0,Yes,7.4,1,79.5,1009.95,7.5
8/12/2019,20.6,22.9,21,Yes,7.4,0,94,1013.1,8
8/13/2019,20.4,24.4,9.6,Yes,4.8,3.3,77,1014,7
8/14/2019,18.9,28.8,4.8,No,5.4,7.5,85.5,1007.9,5.5
8/15/2019,21.1,34.2,0,No,6.2,12.7,43.5,998.15,1.5
8/16/2019,22,29,0,No,11,11.7,51,1004.1,1.5
8/17/2019,21.2,27.6,0,No,8.2,12.9,65,1007.2,2.5
8/18/2019,20.7,35.7,0,No,3.2,13.4,29,1006.6,0.5
8/19/2019,20.7,29.1,0,No,10.2,11.8,58,1010.85,5.5
8/20/2019,20.9,22.7,0,Yes,10.4,0.1,63.5,1015.05,8
8/21/2019,18.1,24.8,6.2,Yes,3.4,7.3,76,1013.1,6.5
8/22/2019,19.7,28,18,No,7.4,10.5,69.5,1010.8,4
8/23/2019,22.5,28.3,0.2,No,8.4,11.7,63,1013.3,3
8/24/2019,22.4,29.1,0,No,8,10.5,67.5,1008.55,4.5
8/25/2019,22.7,29.1,0,No,9.2,9.8,61.5,1006.5,1
8/26/2019,21.6,34.4,1,No,8,11.2,60.5,1002.35,3.5
8/27/2019,20.2,20.4,0.6,Yes,10.6,0,86,1013.25,8
8/28/2019,18.9,20.4,33,Yes,5.4,0,94.5,1012.9,8
8/29/2019,17.3,20.5,57,Yes,7.2,2.3,93.5,1013.4,7.5
8/30/2019,14.6,24.3,14,No,2.8,12.2,50.5,1011.95,3
8/31/2019,15.2,27.3,0,No,8.8,11.2,35.5,1007.4,2
9/1/2019,17,26.1,0,No,5.8,11.7,50.5,1006.95,2
9/2/2019,19.3,26.6,0,Yes,9.4,7,65,1009.4,6.5
9/3/2019,18,25,3.4,No,6.6,8.7,70,1015.7,4.5
9/4/2019,18.5,26.5,1,Yes,8.6,9.8,58.5,1018.8,3.5
9/5/2019,17.3,25.6,1.2,Yes,6.4,6.6,64,1015.7,6.5
9/6/2019,18.6,24.3,7.4,No,7.2,0.5,56.5,1023.65,7
9/7/2019,17.6,25.6,0.2,No,4.2,7.8,66.5,1026.95,7
9/8/2019,18.8,26.5,0,No,5.4,6.9,63.5,1023.5,6
9/9/2019,18.9,32.1,0,No,5.6,12.2,64.5,1017.95,0.5
9/10/2019,22.7,25.9,0,No,8,1.2,71,1023.85,7
9/11/2019,21.5,28.2,0,No,5.8,7.7,73.5,1023.85,4
9/12/2019,22.8,28.6,0.2,No,5.8,11.3,65.5,1022.3,4
9/13/2019,21,28.8,0,Yes,8,10,61.5,1021.4,3
9/14/2019,20.4,28.1,6.8,Yes,7.8,4.6,77.5,1023.75,6
9/15/2019,20.4,27.2,4.4,No,5,6.7,68.5,1021.5,4.5
9/16/2019,20.3,29.4,0.6,No,5.6,8.8,72,1015.9,5
9/17/2019,22.1,28,0,No,8,11.1,59.5,1016.3,5
9/18/2019,21.9,27.8,0,No,8.4,12.2,57.5,1018.3,2.5
9/19/2019,22.2,27.6,0,No,10.4,12.2,59.5,1019.45,2
9/20/2019,22.2,27.6,0.2,No,9.6,5.1,75.5,1020.6,6
9/21/2019,21.7,26.8,0,No,5,1.8,74.5,1017.1,7
9/22/2019,20.5,25.6,1,Yes,2.8,0,81,1016.55,8
9/23/2019,20.7,27.4,1.2,No,3.4,10.7,72,1017.3,4.5
9/24/2019,22.4,27.6,0,No,6.6,5.5,69.5,1015.75,4.5
9/25/2019,22.2,25.6,0.2,No,5.2,6.2,77.5,1014.95,6.5
9/26/2019,20.1,23.8,0,Yes,6.6,9.1,76.5,1015.4,7
9/27/2019,19.9,25.8,4.2,Yes,2.2,4.7,79,1009.05,7
9/28/2019,20,27.5,26.8,No,4.6,8.4,78.5,1010.15,4
9/29/2019,20.1,27,0.2,No,5.6,6,70,1009.65,7
9/30/2019,22,36.4,0,Yes,6,7,63,1004.4,4
10/1/2019,18.2,24.6,11.4,No,10.6,3.3,63.5,1018,6.5
10/2/2019,16.8,27.7,0.2,No,5,8,57,1014.5,1.5
10/3/2019,21.5,27.9,0,No,6.6,7.4,71,1011.8,4
10/4/2019,20.4,28.6,0,No,4.8,9.8,42,1007.2,4
10/5/2019,16.2,30.9,0,No,8.8,11.3,33,1005.65,3
10/6/2019,19.3,25.4,0,No,8,7.3,73,1011.35,3
10/7/2019,19.6,27.6,0,No,5.8,6.7,74.5,1010.3,7
10/8/2019,20.3,31.2,0,No,4,11,66,1010.9,0.5
10/9/2019,21.1,24.5,0,No,7.2,0.9,79,1017.1,7
10/10/2019,21.3,27.9,0,No,1.2,7.6,75,1015.1,3.5
10/11/2019,20,28.7,0.2,No,6.2,9.8,64,1014.1,5.5
10/12/2019,20.1,21.9,0.6,Yes,6.2,0.3,67.5,1019.7,7
10/13/2019,15.8,24.5,1.2,No,3.4,8.9,61,1016.65,1.5
10/14/2019,17.7,24.9,0,Yes,5.6,5.1,63,1011.25,6
10/15/2019,16.3,23.6,8.8,No,7.4,6.1,61,1016.45,6
10/16/2019,15.3,24.4,0,No,4.8,3.9,59,1013.95,5
10/17/2019,19.7,29.9,0,No,5.8,7.8,62.5,1005.45,4.5
10/18/2019,19.6,28.9,0.2,No,3,10.5,63,1011,1.5
10/19/2019,20,31.4,0,Yes,5.2,8,70,1011.25,3
10/20/2019,18.3,23.1,2,Yes,7.6,0.9,65,1025,6.5
10/21/2019,18.6,24.4,2.2,Yes,5.4,1.6,65,1023.2,7
10/22/2019,18.4,26.5,1.4,No,3.4,8.7,72.5,1016.25,3.5
10/23/2019,20.6,27.6,0.2,Yes,6.8,2.2,89.5,1011.25,7.5
10/24/2019,15,24.8,22.4,No,3.4,9.7,62.5,1016.85,2
10/25/2019,16.9,28.7,0.2,No,5.8,10.4,47,1016.45,1
10/26/2019,14.7,27.6,0,No,7,11.2,27,1018.8,0.5
10/27/2019,14.7,24.5,0,No,7,10.9,42,1022.65,1.5
10/28/2019,15.2,24.7,0,No,5,6.4,68.5,1022.25,6.5
10/29/2019,17.3,23.9,0,Yes,4.8,2.7,74,1023.6,6.5
10/30/2019,17.3,24.1,14.2,Yes,3,3.8,75.5,1025.5,6.5
10/31/2019,17.8,25.3,6,No,4.2,9.9,83.5,1023,3
11/1/2019,18.5,27.9,0,No,4.2,3.9,71.5,1017.6,7
11/2/2019,17.9,19,0.6,Yes,6.4,0,90,1023.4,8
11/3/2019,17.7,20.1,24,Yes,5.4,0,94,1018.85,8
11/4/2019,15.5,25.9,21.4,No,2.2,9.7,65,1008.1,4
11/5/2019,15.8,24.9,0,No,4,5.1,71.5,1007.3,4.5
11/6/2019,15.1,23,0.4,Yes,3.2,9.8,54.5,1007.55,4
11/7/2019,14.2,22.3,5.8,No,5.6,4.6,41,1011.9,4.5
11/8/2019,15.3,22.2,0.2,No,6.6,6.1,45.5,1020.4,3
11/9/2019,14.7,22.4,0.4,Yes,5.2,6,70,1023.8,5
11/10/2019,15.6,22.7,7.8,No,1.8,4.6,81.5,1021.45,6
11/11/2019,14.8,23.5,0.2,No,2,8.8,71.5,1018.35,6
11/12/2019,14.8,22.2,0,No,4,10.2,57.5,1022.5,3
11/13/2019,14.5,22.4,0,No,4.2,8.5,58.5,1022.65,4
11/14/2019,15,24.2,0,No,5,8.7,69,1023.35,4.5
11/15/2019,17.7,31.7,0.6,Yes,3.2,10.4,55.5,1020.85,6.5
11/16/2019,19.9,23.7,1.6,No,4,0,87.5,1022.95,7.5
11/17/2019,19.7,28.6,0.4,Yes,2,5,61,1015.85,7.5
11/18/2019,18,22.5,2.4,Yes,6.6,6.6,59.5,1019.05,6.5
11/19/2019,13.6,17.2,13.2,Yes,3.2,0,95,1022.15,8
11/20/2019,14.5,17.7,119.4,Yes,4.8,0,91.5,1018.2,8
11/21/2019,14.1,17.9,105.8,Yes,4.8,0.6,96,1011.95,7.5
11/22/2019,14.3,23.8,29,No,4.8,8.6,77,1010.95,4
11/23/2019,15,25.1,0,No,2.2,8.5,74,1006.2,4
11/24/2019,14.4,25.9,0.2,Yes,4.4,8.1,63.5,1006.75,3
11/25/2019,12.7,17.1,13,Yes,4,1.3,81,1009.2,6
11/26/2019,12.5,20.9,4,No,0.4,10.5,50,1018.95,1
11/27/2019,10.3,20.9,0.2,No,5.6,10.4,56.5,1025.3,1
11/28/2019,10.6,18.9,0,Yes,4,0.9,79,1029.75,6.5
11/29/2019,14,20.9,10.2,Yes,3.8,3,78.5,1029.85,7
11/30/2019,14.1,21.7,28.4,Yes,2.2,1,90.5,1026.35,7.5
12/1/2019,16.6,23,8.6,Yes,2.6,2.3,87,1018.55,7
12/2/2019,18.9,20.9,31.6,No,1.2,0.4,92,1013.8,7
12/3/2019,17.3,21.8,0.4,No,1.8,0.3,74.5,1014.6,6.5
12/4/2019,14.7,27.5,0,No,1.6,9.8,58.5,1006.1,2.5
12/5/2019,13.4,21,0.2,No,6.4,10,35,1013.25,0
12/6/2019,11.5,20.3,0,No,6.6,10.3,41,1016.8,1
12/7/2019,11.1,21,0,No,5.2,10.3,41,1017.75,0.5
12/8/2019,11.4,21,0,No,2.8,10.3,44,1015.5,1
12/9/2019,11.3,21.2,0,No,4.8,7.8,41,1008.65,3
12/10/2019,15.4,21.9,0,No,5,10.2,41.5,1009.9,1
12/11/2019,12.2,22.5,0,No,6.6,10.3,45,1012.25,0.5
12/12/2019,13.2,17.3,0,Yes,4.6,7.7,37,1015.8,3.5
12/13/2019,7.9,19.3,2.2,No,4,10.1,41.5,1024.45,1.5
12/14/2019,10.2,20,0.2,No,4.4,7.8,60,1031.25,3
12/15/2019,13,20.8,0.8,No,2.8,9.3,68.5,1034.55,3
12/16/2019,11.1,20.5,0.6,No,3,3,77.5,1033.85,4.5
12/17/2019,11.5,19.3,0,No,2,0.5,87.5,1029.55,7.5
12/18/2019,13.8,21.5,0.2,No,0.4,1.8,75,1018.05,7
12/19/2019,16.2,25.4,0.4,No,1.4,5.8,68.5,1014.65,7
12/20/2019,14.5,21.8,0.2,Yes,4,5.8,62.5,1017.75,3
12/21/2019,13,17.7,11.2,Yes,3.4,1.4,75,1018.65,7
12/22/2019,10.2,19,24.4,No,5.6,8.6,59.5,1028.6,3
12/23/2019,8.3,20.3,0.2,No,2.8,8.1,65.5,1031.5,2.5
12/24/2019,9.4,19.5,0,No,2.6,6,68,1030.35,7
12/25/2019,8.5,19,0,No,2,5.9,66,1028.3,5
12/26/2019,10.4,21.6,0,No,3.2,8.3,54.5,1023.5,6
12/27/2019,11.7,21,0,No,1.4,7.6,71,1021.9,3
12/28/2019,13.6,19.2,0,No,2,0.6,72,1020.35,7
12/29/2019,11.1,18.3,0.2,No,2.4,1.1,68,1019.9,7
12/30/2019,11.5,15,0,No,3.4,0,68.5,1014.4,7.5
12/31/2019,10.1,15.9,0,No,0.4,8.6,36,1015.7,3.5
1/1/2020,6.1,16.6,0.2,No,4.6,9.1,44,1023.1,1
1/2/2020,6.1,18.4,0,No,3.2,8.8,60,1021.95,3.5
1/3/2020,7.4,19,0,No,1.2,9,67.5,1019.9,2.5
1/4/2020,8.9,17.7,0,No,4,6.9,55.5,1019.3,4
1/5/2020,10.1,21,1,No,1.8,6.1,55.5,1027.65,1.5
1/6/2020,9.3,22.6,0,No,2.2,9.5,66,1026.55,3
1/7/2020,10.8,22.9,0,No,2.8,8.1,51.5,1022,3
1/8/2020,13.6,22.6,0,Yes,4,6.5,43,1020.1,5.5
1/9/2020,12.8,14.6,2,Yes,3,0,93,1031.15,7
1/10/2020,11.7,16.1,6.6,No,0.6,0.2,76,1035.6,7
1/11/2020,12.6,19.4,0.4,No,1.4,0.7,72.5,1033.05,6.5
1/12/2020,13.1,19.7,0,No,2.4,4.5,65.5,1029.2,7
1/13/2020,9.5,19.9,0,No,2,8.3,70,1027.1,3.5
1/14/2020,10.9,16.9,0.2,Yes,4,0.6,82,1026.5,7
1/15/2020,12.9,17.9,2.6,Yes,4.8,0.3,89.5,1020.55,7
1/16/2020,14.7,17.6,10.8,Yes,0.6,0,93.5,1010.8,8
1/17/2020,11.4,17.4,2.2,Yes,1,0.8,82,1014,7
1/18/2020,9.6,14.5,67,Yes,4.8,2.5,93,1017.35,7
1/19/2020,8.3,16.6,7.2,Yes,2.2,8.6,67.5,1023.75,4.5
1/20/2020,8.5,14.1,1.2,Yes,2.2,0,89,1028.15,7
1/21/2020,8,19.2,3,No,0.6,7.7,69.5,1027.85,4
1/22/2020,8,20.3,0,No,2,8.1,66,1024.9,2.5
1/23/2020,10.2,21.3,0,No,3,6.5,61.5,1021.55,6
1/24/2020,12.7,19.4,0,Yes,2.4,4.2,75.5,1023.4,6.5
1/25/2020,10.1,19.2,6.2,No,2,7.2,62.5,1032,2
1/26/2020,8.3,19.4,0,No,1.8,9.7,65.5,1030.9,0.5
1/27/2020,7.4,19.6,0,No,2.6,9.5,63,1031.9,0.5
1/28/2020,9.3,19.5,0,No,1,5.1,69,1031.7,6.5
1/29/2020,9,19.1,0,No,1.2,4.3,75,1027.2,6
1/30/2020,10.7,17.5,1,No,0.6,8.7,61,1024.4,3
1/31/2020,7,16.4,0,No,3,8.1,55,1018.4,4
2/1/2020,6.2,16.2,0,No,4,9.3,50.5,1025.55,1
2/2/2020,5.8,16.1,0,No,0.2,6.8,56.5,1021.5,4
2/3/2020,6,18.6,0,No,1.6,9.3,50.5,1020.1,1
2/4/2020,6,17.3,0,No,3.2,9.5,46,1014.8,1
2/5/2020,7.8,14.7,0,Yes,3.2,2.7,71.5,1020.75,6.5
2/6/2020,7.9,16.5,5.6,No,0.6,6.3,75,1028.15,5
2/7/2020,6.6,17.6,0,No,2,9.6,69,1028.85,1
2/8/2020,7.3,16.9,0,No,1.2,3.2,76.5,1020.8,5.5
2/9/2020,6.6,19.9,0.8,Yes,1.4,9.3,74,1012.4,0.5
2/10/2020,7.1,15.1,2.2,Yes,2.8,4,51,1002.55,4.5
